id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,status_basic,status_sliding,response_body,created_at,minute
883,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,80.6201550388,388.6072889177,107.48,success,,"{'HRV': {'HRV_S': {'0': 382110.6619309902}, 'HRV_AI': {'0': 50.8572303567}, 'HRV_Ca': {'0': 0.5950717905}, 'HRV_Cd': {'0': 0.4049282095}, 'HRV_GI': {'0': 50.0834724541}, 'HRV_HF': {'0': 0.0306674821}, 'HRV_LF': {'0': 0.0194278172}, 'HRV_PI': {'0': 57.3770491803}, 'HRV_SI': {'0': 49.221225357}, 'HRV_C1a': {'0': 0.4072633213}, 'HRV_C1d': {'0': 0.5927366787}, 'HRV_C2a': {'0': 0.6685963193}, 'HRV_C2d': {'0': 0.3314036807}, 'HRV_CSI': {'0': 1.5982391973}, 'HRV_CVI': {'0': 6.2891592658}, 'HRV_HFn': {'0': 0.5833653087}, 'HRV_HTI': {'0': 2.6326530612}, 'HRV_LFn': {'0': 0.3695613018}, 'HRV_PAS': {'0': 0.3103448276}, 'HRV_PIP': {'0': 0.7131782946}, 'HRV_PSS': {'0': 0.9195402299}, 'HRV_SD1': {'0': 275.8663652502}, 'HRV_SD2': {'0': 440.9004381471}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0024746455}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7743696824}, 'HRV_CVNN': {'0': 0.2958538137}, 'HRV_CVSD': {'0': 0.3130798168}, 'HRV_IALS': {'0': 0.7131147541}, 'HRV_LFHF': {'0': 0.633498935}, 'HRV_LnHF': {'0': -3.4845524023}, 'HRV_SD1a': {'0': 176.050279146}, 'HRV_SD1d': {'0': 212.3879973476}, 'HRV_SD2a': {'0': 360.5143209027}, 'HRV_SD2d': {'0': 253.8161160808}, 'HRV_SDNN': {'0': 367.2256794022}, 'HRV_SDSD': {'0': 390.1339551395}, 'HRV_TINN': {'0': 1720}, 'HRV_IQRNN': {'0': 500}, 'HRV_MCVNN': {'0': 0.1933826087}, 'HRV_MadNN': {'0': 266.868}, 'HRV_RMSSD': {'0': 388.6072889177}, 'HRV_SDNNa': {'0': 283.6937401172}, 'HRV_SDNNd': {'0': 234.0205997339}, 'HRV_pNN20': {'0': 85.2713178295}, 'HRV_pNN50': {'0': 80.6201550388}, 'HRV_MeanNN': {'0': 1241.2403100775}, 'HRV_SD1SD2': {'0': 0.6256885713}, 'HRV_SampEn': {'0': 1.4136933353}, 'HRV_MedianNN': {'0': 1380}, 'HRV_CSI_Modified': {'0': 2818.6574493332}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 107.48, 'message': ''}",2021-05-28 00:01:10.245102+00:00,118
884,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,83.9285714286,598.011720636,96.23,success,,"{'HRV': {'HRV_S': {'0': 772324.7411224995}, 'HRV_AI': {'0': 52.9278966777}, 'HRV_Ca': {'0': 0.5048314166}, 'HRV_Cd': {'0': 0.4951685834}, 'HRV_GI': {'0': 51.273198101}, 'HRV_HF': {'0': 0.0597909431}, 'HRV_LF': {'0': 0.0665594175}, 'HRV_PI': {'0': 51.9607843137}, 'HRV_SI': {'0': 49.6839588366}, 'HRV_C1a': {'0': 0.4246012152}, 'HRV_C1d': {'0': 0.5753987848}, 'HRV_C2a': {'0': 0.5480369977}, 'HRV_C2d': {'0': 0.4519630023}, 'HRV_CSI': {'0': 1.3629114727}, 'HRV_CVI': {'0': 6.5947700575}, 'HRV_HFn': {'0': 0.4613746843}, 'HRV_HTI': {'0': 3.027027027}, 'HRV_LFn': {'0': 0.5136033766}, 'HRV_PAS': {'0': 0.2962962963}, 'HRV_PIP': {'0': 0.6785714286}, 'HRV_PSS': {'0': 0.9275362319}, 'HRV_SD1': {'0': 424.7087550517}, 'HRV_SD2': {'0': 578.8404348145}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0032426689}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6723014856}, 'HRV_CVNN': {'0': 0.3605177337}, 'HRV_CVSD': {'0': 0.4212409604}, 'HRV_IALS': {'0': 0.6764705882}, 'HRV_LFHF': {'0': 1.1132023365}, 'HRV_LnHF': {'0': -2.8169010832}, 'HRV_SD1a': {'0': 276.7900418598}, 'HRV_SD1d': {'0': 322.2139323211}, 'HRV_SD2a': {'0': 428.512801138}, 'HRV_SD2d': {'0': 389.143968522}, 'HRV_SDNN': {'0': 511.8064255613}, 'HRV_SDSD': {'0': 600.6288814526}, 'HRV_TINN': {'0': 2280}, 'HRV_IQRNN': {'0': 725}, 'HRV_MCVNN': {'0': 0.2908898734}, 'HRV_MadNN': {'0': 459.606}, 'HRV_RMSSD': {'0': 598.011720636}, 'HRV_SDNNa': {'0': 360.7186909573}, 'HRV_SDNNd': {'0': 357.2498050517}, 'HRV_pNN20': {'0': 87.5}, 'HRV_pNN50': {'0': 83.9285714286}, 'HRV_MeanNN': {'0': 1419.6428571429}, 'HRV_SD1SD2': {'0': 0.7337233709}, 'HRV_SampEn': {'0': 0.8498456325}, 'HRV_MedianNN': {'0': 1580}, 'HRV_CSI_Modified': {'0': 3155.6330778771}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 96.23, 'message': ''}",2021-05-28 00:02:10.193208+00:00,119
885,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,83.908045977,269.71581781033,106.55,success,,"{'HRV': {'HRV_S': {'0': 4103320.636353723}, 'HRV_AI': {'0': 51.7792307593}, 'HRV_Ca': {'0': 0.6859170358}, 'HRV_Cd': {'0': 0.3140829642}, 'HRV_GI': {'0': 49.2350486787}, 'HRV_HF': {'0': 0.0011052935}, 'HRV_LF': {'0': 0.0088834035}, 'HRV_PI': {'0': 56.4705882353}, 'HRV_SI': {'0': 47.6264630202}, 'HRV_C1a': {'0': 0.4077583469}, 'HRV_C1d': {'0': 0.5922416531}, 'HRV_C2a': {'0': 0.7982058918}, 'HRV_C2d': {'0': 0.2017941082}, 'HRV_CSI': {'0': 1.5739533157}, 'HRV_CVI': {'0': 7.3201055643}, 'HRV_HFn': {'0': 0.1104776639}, 'HRV_HTI': {'0': 4.1428571429}, 'HRV_LFn': {'0': 0.8879249465}, 'HRV_PAS': {'0': 0.1904761905}, 'HRV_PIP': {'0': 0.6206896552}, 'HRV_PSS': {'0': 0.8333333333}, 'HRV_SD1': {'0': 910.9548815225}, 'HRV_SD2': {'0': 1433.8004562316}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 1.59814e-05}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6566905874}, 'HRV_CVNN': {'0': 0.657808868}, 'HRV_CVSD': {'0': 0.7043665705}, 'HRV_IALS': {'0': 0.6352941176}, 'HRV_LFHF': {'0': 8.0371444785}, 'HRV_LnHF': {'0': -6.8076443699}, 'HRV_SD1a': {'0': 581.7175380867}, 'HRV_SD1d': {'0': 701.0680926902}, 'HRV_SD2a': {'0': 1280.991295869}, 'HRV_SD2d': {'0': 644.0846591852}, 'HRV_SDNN': {'0': 1196.153596697}, 'HRV_SDSD': {'0': 1288.2847481591}, 'HRV_TINN': {'0': 7640}, 'HRV_IQRNN': {'0': 360}, 'HRV_MCVNN': {'0': 0.1602810811}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 1280.8136948558}, 'HRV_SDNNa': {'0': 994.8200827813}, 'HRV_SDNNd': {'0': 673.1795892576}, 'HRV_pNN20': {'0': 89.6551724138}, 'HRV_pNN50': {'0': 83.908045977}, 'HRV_MeanNN': {'0': 1818.3908045977}, 'HRV_SD1SD2': {'0': 0.6353428593}, 'HRV_SampEn': {'0': 0.7316704626}, 'HRV_MedianNN': {'0': 1480}, 'HRV_CSI_Modified': {'0': 9026.9399285909}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 106.55, 'message': ''}",2021-05-28 00:03:11.014029+00:00,120
886,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,81.7307692308,482.6947013976,110.41,success,,"{'HRV': {'HRV_S': {'0': 482006.4256928595}, 'HRV_AI': {'0': 51.561927011}, 'HRV_Ca': {'0': 0.4494456552}, 'HRV_Cd': {'0': 0.5505543448}, 'HRV_GI': {'0': 51.2803234501}, 'HRV_HF': {'0': 0.0575990466}, 'HRV_LF': {'0': 0.0686418818}, 'HRV_PI': {'0': 47.4747474747}, 'HRV_SI': {'0': 51.0599615688}, 'HRV_C1a': {'0': 0.4611140743}, 'HRV_C1d': {'0': 0.5388859257}, 'HRV_C2a': {'0': 0.4425874757}, 'HRV_C2d': {'0': 0.5574125243}, 'HRV_CSI': {'0': 1.3045247689}, 'HRV_CVI': {'0': 6.3900229379}, 'HRV_HFn': {'0': 0.4488264304}, 'HRV_HTI': {'0': 3.8518518519}, 'HRV_LFn': {'0': 0.5348750122}, 'HRV_PAS': {'0': 0.347826087}, 'HRV_PIP': {'0': 0.6826923077}, 'HRV_PSS': {'0': 0.8985507246}, 'HRV_SD1': {'0': 342.9456613407}, 'HRV_SD2': {'0': 447.3811095972}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0020916357}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6304414591}, 'HRV_CVNN': {'0': 0.2643397367}, 'HRV_CVSD': {'0': 0.320113818}, 'HRV_IALS': {'0': 0.696969697}, 'HRV_LFHF': {'0': 1.1917190612}, 'HRV_LnHF': {'0': -2.8542492627}, 'HRV_SD1a': {'0': 232.9057707297}, 'HRV_SD1d': {'0': 251.7818850653}, 'HRV_SD2a': {'0': 297.6303413027}, 'HRV_SD2d': {'0': 334.0150253513}, 'HRV_SDNN': {'0': 398.593822206}, 'HRV_SDSD': {'0': 484.998405425}, 'HRV_TINN': {'0': 2740}, 'HRV_IQRNN': {'0': 340}, 'HRV_MCVNN': {'0': 0.1540363636}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 482.6947013976}, 'HRV_SDNNa': {'0': 267.2348387685}, 'HRV_SDNNd': {'0': 295.7703119039}, 'HRV_pNN20': {'0': 90.3846153846}, 'HRV_pNN50': {'0': 81.7307692308}, 'HRV_MeanNN': {'0': 1507.8846153846}, 'HRV_SD1SD2': {'0': 0.7665626777}, 'HRV_SampEn': {'0': 1.3862943611}, 'HRV_MedianNN': {'0': 1540}, 'HRV_CSI_Modified': {'0': 2334.4789543859}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 110.41, 'message': ''}",2021-05-28 00:04:10.892342+00:00,121
887,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,86.9158878505,605.428275047,88.6,success,,"{'HRV': {'HRV_S': {'0': 808549.9760843331}, 'HRV_AI': {'0': 50.0408942578}, 'HRV_Ca': {'0': 0.526485589}, 'HRV_Cd': {'0': 0.473514411}, 'HRV_GI': {'0': 49.539748954}, 'HRV_HF': {'0': 0.0845030716}, 'HRV_LF': {'0': 0.0607730167}, 'HRV_PI': {'0': 52.427184466}, 'HRV_SI': {'0': 49.248233205}, 'HRV_C1a': {'0': 0.4691251261}, 'HRV_C1d': {'0': 0.5308748739}, 'HRV_C2a': {'0': 0.5561272258}, 'HRV_C2d': {'0': 0.4438727742}, 'HRV_CSI': {'0': 1.3911227132}, 'HRV_CVI': {'0': 6.6146769786}, 'HRV_HFn': {'0': 0.5642272959}, 'HRV_HTI': {'0': 3.5666666667}, 'HRV_LFn': {'0': 0.4057816388}, 'HRV_PAS': {'0': 0.24}, 'HRV_PIP': {'0': 0.6542056075}, 'HRV_PSS': {'0': 0.9130434783}, 'HRV_SD1': {'0': 430.1260811}, 'HRV_SD2': {'0': 598.3581609447}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0044916954}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.8276239489}, 'HRV_CVNN': {'0': 0.3536193027}, 'HRV_CVSD': {'0': 0.4085056466}, 'HRV_IALS': {'0': 0.6699029126}, 'HRV_LFHF': {'0': 0.7191811558}, 'HRV_LnHF': {'0': -2.4709673956}, 'HRV_SD1a': {'0': 294.611931999}, 'HRV_SD1d': {'0': 313.402221404}, 'HRV_SD2a': {'0': 446.2192451114}, 'HRV_SD2d': {'0': 398.648810435}, 'HRV_SDNN': {'0': 524.083635695}, 'HRV_SDSD': {'0': 608.290137422}, 'HRV_TINN': {'0': 2080}, 'HRV_IQRNN': {'0': 860}, 'HRV_MCVNN': {'0': 0.2241139535}, 'HRV_MadNN': {'0': 385.476}, 'HRV_RMSSD': {'0': 605.428275047}, 'HRV_SDNNa': {'0': 378.0924524399}, 'HRV_SDNNd': {'0': 358.5678641779}, 'HRV_pNN20': {'0': 89.7196261682}, 'HRV_pNN50': {'0': 86.9158878505}, 'HRV_MeanNN': {'0': 1482.0560747664}, 'HRV_SD1SD2': {'0': 0.718843845}, 'HRV_SampEn': {'0': 1.6465774594}, 'HRV_MedianNN': {'0': 1720}, 'HRV_CSI_Modified': {'0': 3329.5585132015}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 88.6, 'message': ''}",2021-05-28 00:05:10.388695+00:00,122
888,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,83.3333333333,269.71581781033,89.66,success,,"{'HRV': {'HRV_S': {'0': 1368320.428803156}, 'HRV_AI': {'0': 48.3488604831}, 'HRV_Ca': {'0': 0.5487256237}, 'HRV_Cd': {'0': 0.4512743763}, 'HRV_GI': {'0': 51.2820512821}, 'HRV_HF': {'0': 0.0095178972}, 'HRV_LF': {'0': 0.0655730257}, 'HRV_PI': {'0': 54.4444444444}, 'HRV_SI': {'0': 53.0954480508}, 'HRV_C1a': {'0': 0.5798126638}, 'HRV_C1d': {'0': 0.4201873362}, 'HRV_C2a': {'0': 0.5247802686}, 'HRV_C2d': {'0': 0.4752197314}, 'HRV_CSI': {'0': 1.1395011917}, 'HRV_CVI': {'0': 6.8431579209}, 'HRV_HFn': {'0': 0.1264609706}, 'HRV_HTI': {'0': 4}, 'HRV_LFn': {'0': 0.8712458574}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.65625}, 'HRV_PSS': {'0': 0.8644067797}, 'HRV_SD1': {'0': 618.2463730808}, 'HRV_SD2': {'0': 704.4924789205}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0001725922}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.765092145}, 'HRV_CVNN': {'0': 0.4006819792}, 'HRV_CVSD': {'0': 0.5261489926}, 'HRV_IALS': {'0': 0.6555555556}, 'HRV_LFHF': {'0': 6.8894446516}, 'HRV_LnHF': {'0': -4.6545813415}, 'HRV_SD1a': {'0': 470.8051049091}, 'HRV_SD1d': {'0': 400.7917695677}, 'HRV_SD2a': {'0': 510.3464636273}, 'HRV_SD2d': {'0': 485.6502238429}, 'HRV_SDNN': {'0': 662.3773967984}, 'HRV_SDSD': {'0': 874.3324056988}, 'HRV_TINN': {'0': 5540}, 'HRV_IQRNN': {'0': 455}, 'HRV_MCVNN': {'0': 0.2066654545}, 'HRV_MadNN': {'0': 340.998}, 'HRV_RMSSD': {'0': 869.7900533129}, 'HRV_SDNNa': {'0': 490.9740114025}, 'HRV_SDNNd': {'0': 445.2472248492}, 'HRV_pNN20': {'0': 88.5416666667}, 'HRV_pNN50': {'0': 83.3333333333}, 'HRV_MeanNN': {'0': 1653.125}, 'HRV_SD1SD2': {'0': 0.8775769672}, 'HRV_SampEn': {'0': 1.1670494502}, 'HRV_MedianNN': {'0': 1650}, 'HRV_CSI_Modified': {'0': 3211.0800772345}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 89.66, 'message': ''}",2021-05-28 00:06:09.963787+00:00,123
889,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,84.9056603774,269.71581781033,92.92,success,,"{'HRV': {'HRV_S': {'0': 22038871.461730637}, 'HRV_AI': {'0': 40.1971957706}, 'HRV_Ca': {'0': 0.5195936402}, 'HRV_Cd': {'0': 0.4804063598}, 'HRV_GI': {'0': 44.0395861448}, 'HRV_HF': {'0': 0.0001342202}, 'HRV_LF': {'0': 0.0103407562}, 'HRV_PI': {'0': 51.9230769231}, 'HRV_SI': {'0': 47.02384692}, 'HRV_C1a': {'0': 0.6800220538}, 'HRV_C1d': {'0': 0.3199779462}, 'HRV_C2a': {'0': 0.4544460998}, 'HRV_C2d': {'0': 0.5455539002}, 'HRV_CSI': {'0': 1.5729706883}, 'HRV_CVI': {'0': 8.0501594619}, 'HRV_HFn': {'0': 0.0128129911}, 'HRV_HTI': {'0': 2.12}, 'HRV_LFn': {'0': 0.9871538383}, 'HRV_PAS': {'0': 0.0833333333}, 'HRV_PIP': {'0': 0.5283018868}, 'HRV_PSS': {'0': 0.7931034483}, 'HRV_SD1': {'0': 2111.8322840076}, 'HRV_SD2': {'0': 3321.8502812591}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 3.475e-07}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5660870416}, 'HRV_CVNN': {'0': 0.9640287805}, 'HRV_CVSD': {'0': 0.9877501936}, 'HRV_IALS': {'0': 0.5576923077}, 'HRV_LFHF': {'0': 77.0431998982}, 'HRV_LnHF': {'0': -8.9160285781}, 'HRV_SD1a': {'0': 1745.6208514058}, 'HRV_SD1d': {'0': 1197.4253425498}, 'HRV_SD2a': {'0': 2239.346223927}, 'HRV_SD2d': {'0': 2453.5724526667}, 'HRV_SDNN': {'0': 2893.5414794294}, 'HRV_SDSD': {'0': 2986.5818575009}, 'HRV_TINN': {'0': 14840}, 'HRV_IQRNN': {'0': 1780}, 'HRV_MCVNN': {'0': 0.1832426966}, 'HRV_MadNN': {'0': 326.172}, 'HRV_RMSSD': {'0': 2964.7415246008}, 'HRV_SDNNa': {'0': 2007.718066298}, 'HRV_SDNNd': {'0': 1930.5239226005}, 'HRV_pNN20': {'0': 90.5660377358}, 'HRV_pNN50': {'0': 84.9056603774}, 'HRV_MeanNN': {'0': 3001.5094339623}, 'HRV_SD1SD2': {'0': 0.635739755}, 'HRV_SampEn': {'0': 0.7543908058}, 'HRV_MedianNN': {'0': 1780}, 'HRV_CSI_Modified': {'0': 20900.6924927971}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 92.92, 'message': ''}",2021-05-28 00:07:10.206220+00:00,124
890,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,58.3333333333,204.1165142801,97.07,warning,,"{'HRV': {'HRV_S': {'0': 272576.3155038758}, 'HRV_AI': {'0': 51.4620806662}, 'HRV_Ca': {'0': 0.5651507328}, 'HRV_Cd': {'0': 0.4348492672}, 'HRV_GI': {'0': 50.9243697479}, 'HRV_HF': {'0': 0.0084707938}, 'HRV_LF': {'0': 0.0091046523}, 'HRV_PI': {'0': 56}, 'HRV_SI': {'0': 49.7088384387}, 'HRV_C1a': {'0': 0.4297891431}, 'HRV_C1d': {'0': 0.5702108569}, 'HRV_C2a': {'0': 0.5731010288}, 'HRV_C2d': {'0': 0.4268989712}, 'HRV_CSI': {'0': 4.1264644627}, 'HRV_CVI': {'0': 6.1424582267}, 'HRV_HFn': {'0': 0.4791561496}, 'HRV_HTI': {'0': 4.1538461538}, 'HRV_LFn': {'0': 0.515010786}, 'HRV_PAS': {'0': 0.2413793103}, 'HRV_PIP': {'0': 0.6574074074}, 'HRV_PSS': {'0': 0.9242424242}, 'HRV_SD1': {'0': 145.0040283037}, 'HRV_SD2': {'0': 598.3539697443}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0001031202}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.4653783094}, 'HRV_CVNN': {'0': 0.2936573025}, 'HRV_CVSD': {'0': 0.1382452248}, 'HRV_IALS': {'0': 0.66}, 'HRV_LFHF': {'0': 1.0748287097}, 'HRV_LnHF': {'0': -4.7711310587}, 'HRV_SD1a': {'0': 95.0670071531}, 'HRV_SD1d': {'0': 109.5014430852}, 'HRV_SD2a': {'0': 452.974517124}, 'HRV_SD2d': {'0': 390.949561894}, 'HRV_SDNN': {'0': 433.5795689888}, 'HRV_SDSD': {'0': 205.0666634258}, 'HRV_TINN': {'0': 1520}, 'HRV_IQRNN': {'0': 285}, 'HRV_MCVNN': {'0': 0.1265634146}, 'HRV_MadNN': {'0': 207.564}, 'HRV_RMSSD': {'0': 204.1165142801}, 'HRV_SDNNa': {'0': 327.2794287858}, 'HRV_SDNNd': {'0': 287.0819795658}, 'HRV_pNN20': {'0': 73.1481481481}, 'HRV_pNN50': {'0': 58.3333333333}, 'HRV_MeanNN': {'0': 1476.4814814815}, 'HRV_SD1SD2': {'0': 0.2423382072}, 'HRV_SampEn': {'0': 0.5034068684}, 'HRV_MedianNN': {'0': 1640}, 'HRV_CSI_Modified': {'0': 9876.3455690747}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 97.07, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-28 00:08:11.368768+00:00,125
891,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,57.3033707865,121.3372460242,93.06,warning,,"{'HRV': {'HRV_S': {'0': 70053.7455247307}, 'HRV_AI': {'0': 46.7450819241}, 'HRV_Ca': {'0': 0.5517182388}, 'HRV_Cd': {'0': 0.4482817612}, 'HRV_GI': {'0': 46.2395543175}, 'HRV_HF': {'0': 0.0007487005}, 'HRV_LF': {'0': 0.0053739893}, 'HRV_PI': {'0': 52.380952381}, 'HRV_SI': {'0': 45.6369031262}, 'HRV_C1a': {'0': 0.7178141402}, 'HRV_C1d': {'0': 0.2821858598}, 'HRV_C2a': {'0': 0.5332456763}, 'HRV_C2d': {'0': 0.4667543237}, 'HRV_CSI': {'0': 3.0024236642}, 'HRV_CVI': {'0': 5.5524014704}, 'HRV_HFn': {'0': 0.1222622645}, 'HRV_HTI': {'0': 3.7083333333}, 'HRV_LFn': {'0': 0.8775686692}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.6179775281}, 'HRV_PSS': {'0': 0.8301886792}, 'HRV_SD1': {'0': 86.1796560932}, 'HRV_SD2': {'0': 258.7478388241}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 1.0353e-06}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.573923234}, 'HRV_CVNN': {'0': 0.109907099}, 'HRV_CVSD': {'0': 0.0677054225}, 'HRV_IALS': {'0': 0.630952381}, 'HRV_LFHF': {'0': 7.1777557293}, 'HRV_LnHF': {'0': -7.1971715148}, 'HRV_SD1a': {'0': 73.1083277487}, 'HRV_SD1d': {'0': 45.838296492}, 'HRV_SD2a': {'0': 188.9471747314}, 'HRV_SD2d': {'0': 176.7750244156}, 'HRV_SDNN': {'0': 196.9683402693}, 'HRV_SDSD': {'0': 121.8764384477}, 'HRV_TINN': {'0': 1020}, 'HRV_IQRNN': {'0': 320}, 'HRV_MCVNN': {'0': 0.1347818182}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 121.3372460242}, 'HRV_SDNNa': {'0': 143.2582675192}, 'HRV_SDNNd': {'0': 129.1327973104}, 'HRV_pNN20': {'0': 70.7865168539}, 'HRV_pNN50': {'0': 57.3033707865}, 'HRV_MeanNN': {'0': 1792.1348314607}, 'HRV_SD1SD2': {'0': 0.3330642547}, 'HRV_SampEn': {'0': 1.3249254147}, 'HRV_MedianNN': {'0': 1760}, 'HRV_CSI_Modified': {'0': 3107.48253735}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 93.06, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-28 00:09:28.463483+00:00,126
892,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,42.3913043478,95.2036567771,90.26,warning,,"{'HRV': {'HRV_S': {'0': 49386.245981645}, 'HRV_AI': {'0': 44.7533659769}, 'HRV_Ca': {'0': 0.5603838194}, 'HRV_Cd': {'0': 0.4396161806}, 'HRV_GI': {'0': 43.4306569343}, 'HRV_HF': {'0': 0.000656743}, 'HRV_LF': {'0': 0.0035538907}, 'HRV_PI': {'0': 48.1481481481}, 'HRV_SI': {'0': 41.7444485245}, 'HRV_C1a': {'0': 0.7230843841}, 'HRV_C1d': {'0': 0.2769156159}, 'HRV_C2a': {'0': 0.5466554457}, 'HRV_C2d': {'0': 0.4533445543}, 'HRV_CSI': {'0': 3.4545379956}, 'HRV_CVI': {'0': 5.4005761252}, 'HRV_HFn': {'0': 0.1559323982}, 'HRV_HTI': {'0': 2.875}, 'HRV_LFn': {'0': 0.8438106348}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.652173913}, 'HRV_PSS': {'0': 0.9230769231}, 'HRV_SD1': {'0': 67.4579414937}, 'HRV_SD2': {'0': 233.0360219919}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 1.0823e-06}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6178954073}, 'HRV_CVNN': {'0': 0.1036204231}, 'HRV_CVSD': {'0': 0.0549205946}, 'HRV_IALS': {'0': 0.6419753086}, 'HRV_LFHF': {'0': 5.4113875263}, 'HRV_LnHF': {'0': -7.3282178382}, 'HRV_SD1a': {'0': 57.5615612482}, 'HRV_SD1d': {'0': 35.6214666864}, 'HRV_SD2a': {'0': 172.2978656152}, 'HRV_SD2d': {'0': 156.9051721589}, 'HRV_SDNN': {'0': 179.62375074}, 'HRV_SDSD': {'0': 95.3999357502}, 'HRV_TINN': {'0': 1140}, 'HRV_IQRNN': {'0': 260}, 'HRV_MCVNN': {'0': 0.1206767442}, 'HRV_MadNN': {'0': 207.564}, 'HRV_RMSSD': {'0': 95.2036567771}, 'HRV_SDNNa': {'0': 128.4521074738}, 'HRV_SDNNd': {'0': 113.7719691732}, 'HRV_pNN20': {'0': 64.1304347826}, 'HRV_pNN50': {'0': 42.3913043478}, 'HRV_MeanNN': {'0': 1733.4782608696}, 'HRV_SD1SD2': {'0': 0.2894743092}, 'HRV_SampEn': {'0': 1.0864170156}, 'HRV_MedianNN': {'0': 1720}, 'HRV_CSI_Modified': {'0': 3220.1271692123}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 90.26, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-28 00:10:11.272671+00:00,127
